Date,Open,High,Low,Close,Adj Close,Volume
2018-09-10,107.500000,107.839996,106.389999,106.419998,105.316574,2950800
2018-09-11,106.410004,106.620003,105.519997,105.639999,104.544662,3516400
2018-09-12,105.809998,106.489998,105.510002,105.970001,104.871239,3926000
2018-09-13,106.160004,106.709999,105.820000,106.580002,105.474915,5167400
2018-09-14,106.570000,106.690002,105.400002,105.769997,104.673309,3103100
2018-09-17,105.610001,106.769997,105.050003,105.709999,104.613930,4972200
2018-09-18,105.870003,107.190002,105.110001,106.879997,105.771805,3668800
2018-09-19,106.879997,107.070000,105.500000,105.739998,104.643616,3270400
2018-09-20,105.720001,106.110001,104.220001,106.070000,104.970200,3762000
2018-09-21,106.230003,106.870003,105.349998,106.330002,105.227509,5333700
2018-09-24,105.949997,106.669998,105.589996,105.589996,104.495171,3095500
2018-09-25,106.010002,106.760002,105.540001,105.699997,104.604042,3775700
2018-09-26,106.059998,107.370003,106.010002,106.309998,105.207718,3707300
2018-09-27,106.489998,107.169998,106.209999,106.690002,105.583778,2093700
2018-09-28,106.769997,107.739998,106.300003,107.309998,106.197342,2812300
2018-10-01,107.669998,107.709999,107.029999,107.599998,106.484337,2707500
2018-10-02,107.500000,108.139999,107.190002,107.959999,106.840607,3787900
2018-10-03,108.470001,109.610001,108.239998,108.620003,107.493759,5097200
2018-10-04,113.620003,115.680000,111.040001,112.989998,111.818451,10940700
2018-10-05,114.089996,115.449997,114.089996,115.019997,113.827400,8330300
2018-10-08,114.849998,116.610001,114.769997,115.459999,114.262840,6002300
2018-10-09,115.089996,116.000000,114.230003,115.449997,114.252937,4716000
2018-10-10,114.959999,115.370003,113.250000,113.339996,112.164818,5602900
2018-10-11,113.089996,113.320000,106.580002,107.910004,106.791130,7226300
2018-10-12,109.000000,111.019997,108.430000,110.480003,109.334480,4519100
2018-10-15,110.500000,111.809998,109.980003,110.620003,109.473022,3884700
2018-10-16,110.839996,111.220001,109.930000,111.029999,109.878769,4192800
2018-10-17,110.980003,113.769997,110.860001,113.589996,112.412231,4402100
2018-10-18,113.930000,114.250000,112.410004,113.309998,112.135132,3619600
2018-10-19,112.879997,113.360001,110.660004,111.919998,110.759544,4224000
2018-10-22,112.000000,112.720001,111.370003,112.029999,110.868401,2938300
2018-10-23,110.699997,111.459999,109.059998,110.389999,109.245415,3757000
2018-10-24,110.220001,111.150002,106.190002,106.320000,105.217606,6739400
2018-10-25,106.430000,108.820000,104.169998,107.889999,106.771332,4114800
2018-10-26,107.050003,107.470001,105.059998,106.389999,105.286880,4464500
2018-10-29,107.449997,109.080002,106.300003,107.400002,106.286407,3587800
2018-10-30,107.230003,108.510002,107.080002,108.339996,107.216660,3325900
2018-10-31,109.589996,110.430000,108.349998,108.440002,107.315636,4349200
2018-11-01,108.739998,109.230003,107.330002,107.860001,106.741638,3639400
2018-11-02,108.139999,108.389999,105.930000,106.750000,105.643150,3577200
2018-11-05,110.430000,112.080002,109.760002,110.139999,108.998001,7368600
2018-11-06,109.000000,109.300003,104.949997,105.900002,104.801964,6803700
2018-11-07,106.849998,110.779999,106.720001,109.720001,108.582359,5875400
2018-11-08,109.489998,110.940002,109.010002,110.099998,108.958420,3666300
2018-11-09,110.419998,112.540001,109.699997,112.209999,111.046539,5054400
2018-11-12,112.260002,114.709999,112.260002,113.199997,112.026268,5078900
2018-11-13,114.250000,114.250000,111.830002,112.389999,111.224678,4239700
2018-11-14,112.360001,112.650002,109.739998,109.809998,109.218048,5392800
2018-11-15,109.180000,112.230003,108.540001,112.199997,111.595161,4796800
2018-11-16,111.680000,114.300003,111.669998,113.830002,113.216377,4766400
2018-11-19,113.000000,116.099998,113.000000,115.809998,115.185699,4869800
2018-11-20,114.879997,116.199997,114.320000,114.720001,114.101578,4877300
2018-11-21,114.279999,114.279999,112.129997,112.230003,111.625008,3619700
2018-11-23,111.860001,113.809998,111.400002,112.870003,112.261551,1897000
2018-11-26,111.260002,113.599998,110.970001,112.379997,111.774193,3296200
2018-11-27,112.279999,114.250000,111.709999,114.220001,113.604279,3263200
2018-11-28,114.730003,115.830002,113.760002,115.529999,114.907211,4814500
2018-11-29,115.300003,117.930000,114.970001,117.000000,116.369286,4688300
2018-11-30,117.610001,118.709999,116.220001,118.639999,118.000443,8965600
2018-12-03,118.639999,118.690002,117.540001,118.519997,117.881088,4290100
2018-12-04,118.650002,119.839996,116.320000,116.519997,115.891869,5676600
2018-12-06,115.320000,115.989998,112.980003,115.839996,115.215538,5064400
2018-12-07,115.529999,115.779999,112.769997,113.580002,112.967728,4128100
2018-12-10,113.599998,114.650002,111.019997,114.089996,113.474968,3832600
2018-12-11,114.839996,115.620003,113.919998,114.500000,113.882767,3806800
2018-12-12,115.480003,115.739998,114.269997,114.339996,113.723625,3758800
2018-12-13,114.620003,115.150002,113.839996,114.860001,114.240822,3609900
2018-12-14,114.290001,114.580002,111.239998,111.930000,111.326622,5306100
2018-12-17,111.209999,111.300003,107.720001,108.360001,107.775864,6121700
2018-12-18,109.430000,109.660004,105.669998,106.500000,105.925888,6864400
2018-12-19,111.540001,111.540001,107.699997,109.110001,108.521820,8362800
2018-12-20,109.099998,110.160004,108.120003,109.290001,108.700851,8362300
2018-12-21,109.290001,111.510002,108.680000,109.419998,108.830147,13154500
2018-12-24,109.349998,109.410004,106.629997,106.750000,106.174545,3284000
2018-12-26,106.760002,111.089996,106.430000,111.089996,110.491142,3792400
2018-12-27,110.239998,112.900002,108.730003,112.889999,112.281441,4101600
2018-12-28,113.400002,115.089996,112.589996,114.199997,113.584381,3984000
2018-12-31,114.339996,115.849998,114.239998,115.720001,115.096191,2731000
2019-01-02,114.790001,115.430000,112.750000,114.879997,114.260712,4247100
2019-01-03,114.720001,114.739998,111.099998,111.309998,110.709961,4198700
2019-01-04,112.209999,114.839996,111.739998,114.660004,114.041908,5795200
2019-01-07,112.370003,116.440002,112.050003,115.279999,114.658562,7749600
2019-01-08,115.690002,116.419998,114.519997,116.339996,115.712845,3428900
2019-01-09,116.370003,118.220001,116.220001,117.209999,116.578156,5820100
2019-01-10,117.089996,117.220001,114.970001,115.940002,115.315002,4282300
2019-01-11,115.269997,116.209999,115.099998,116.180000,115.553711,2648800
2019-01-14,115.199997,115.250000,114.330002,114.680000,114.061798,4404600
2019-01-15,113.910004,118.220001,113.400002,117.089996,116.458801,5097700
2019-01-16,116.989998,118.070000,116.480003,116.800003,116.170372,2920600
2019-01-17,116.809998,119.199997,116.550003,119.160004,118.517647,4401900
2019-01-18,115.580002,116.900002,115.019997,116.589996,115.961494,8887000
2019-01-22,115.690002,117.110001,115.690002,117.089996,116.458801,4377500
2019-01-23,117.110001,118.900002,116.919998,118.790001,118.149643,4012100
2019-01-24,118.220001,118.220001,114.199997,114.989998,114.370117,6946200
2019-01-25,115.339996,115.349998,114.040001,114.970001,114.350235,4599100
2019-01-28,114.720001,115.110001,113.540001,115.029999,114.409904,3590900
2019-01-29,114.389999,115.949997,113.910004,115.709999,115.086243,3767400
2019-01-30,115.529999,117.080002,115.529999,116.940002,116.309616,4362900
2019-01-31,116.940002,120.139999,116.730003,119.860001,119.213867,5746100
2019-02-01,120.320000,120.989998,119.129997,120.889999,120.238319,4171500
2019-02-04,121.209999,121.839996,118.690002,120.169998,119.522194,4518400
2019-02-05,120.720001,121.739998,120.400002,120.430000,119.780800,8832400
2019-02-06,118.669998,120.820000,117.739998,119.269997,118.627045,7421000
2019-02-07,119.000000,119.330002,116.860001,117.500000,116.866592,7935000
2019-02-08,117.730003,121.430000,117.449997,119.599998,118.955269,16195100
2019-02-11,119.199997,119.940002,117.040001,118.010002,117.373848,7203100
2019-02-12,117.760002,119.900002,117.500000,119.489998,118.845863,6975500
2019-02-13,119.599998,120.279999,118.110001,119.650002,119.005005,12738600
2019-02-14,118.940002,121.250000,118.800003,120.750000,120.750000,17847000
2019-02-15,121.180000,122.480003,120.400002,122.480003,122.480003,10366400
2019-02-19,121.309998,123.330002,121.300003,122.129997,122.129997,17861300
2019-02-20,122.379997,123.050003,121.610001,122.660004,122.660004,19880300
2019-02-21,122.059998,123.760002,121.800003,122.720001,122.720001,20798700
2019-02-22,122.730003,124.739998,122.650002,124.000000,124.000000,19574000
2019-02-25,124.099998,124.669998,123.470001,123.889999,123.889999,13682400
2019-02-26,123.860001,125.160004,123.320000,124.669998,124.669998,20790900
2019-02-27,124.489998,126.480003,124.080002,125.680000,125.680000,32135600
2019-02-28,125.519997,127.769997,125.199997,126.290001,126.290001,36023600
2019-03-01,127.250000,129.419998,126.580002,128.839996,128.839996,43290900
2019-03-04,130.509995,130.509995,125.339996,127.459999,127.459999,59468600
2019-03-05,128.399994,128.869995,126.720001,128.490005,128.490005,53212600
2019-03-06,128.750000,128.789993,125.389999,126.680000,126.680000,74822500
2019-03-07,126.410004,127.190002,125.129997,126.339996,126.339996,60614000
2019-03-08,126.370003,126.980003,125.250000,126.699997,126.699997,50169800
2019-03-11,122.800003,124.910004,122.510002,123.500000,123.500000,61771200
2019-03-12,123.500000,124.019997,122.680000,123.500000,123.500000,8077600
2019-03-13,124.599998,130.750000,123.160004,124.309998,124.309998,68139300
2019-03-14,124.980003,124.980003,122.510002,123.080002,123.080002,42768700
2019-03-15,123.099998,124.160004,121.959999,123.940002,123.940002,47331000
2019-03-18,123.989998,125.349998,123.500000,125.239998,125.239998,16052200
2019-03-19,125.260002,126.650002,125.139999,126.589996,126.589996,13726300
2019-03-20,127.540001,129.100006,126.830002,128.160004,128.160004,7520700
2019-03-21,126.879997,128.979996,126.639999,128.309998,128.309998,5704300
2019-03-22,128.729996,129.479996,127.430000,128.300003,128.300003,15332900
2019-03-25,128.610001,130.580002,128.410004,129.869995,129.869995,5972800
2019-03-26,130.240005,132.130005,129.699997,131.020004,131.020004,5872900
2019-03-27,130.960007,131.559998,128.520004,128.770004,128.770004,7675100
2019-03-28,129.339996,129.899994,128.869995,128.949997,128.949997,6112900
2019-03-29,129.009995,129.940002,128.979996,129.759995,129.759995,5729100
2019-04-01,130.710007,131.350006,129.050003,129.050003,129.050003,5132300
2019-04-02,129.039993,129.570007,128.240005,129.320007,129.320007,3214600
2019-04-03,129.110001,129.250000,126.839996,127.050003,127.050003,4425300
2019-04-04,127.339996,127.349998,124.610001,125.610001,125.610001,5539800
2019-04-05,126.489998,127.010002,125.610001,126.989998,126.989998,4656400
2019-04-08,126.500000,127.279999,126.089996,127.160004,127.160004,3430900
2019-04-09,126.760002,128.119995,126.599998,127.239998,127.239998,4215600
2019-04-10,127.559998,127.970001,126.930000,127.190002,127.190002,4227100
2019-04-11,126.860001,127.320000,124.510002,125.150002,125.150002,5520700
2019-04-12,125.239998,125.239998,123.019997,123.059998,123.059998,5470400
2019-04-15,123.769997,124.349998,123.160004,124.080002,124.080002,4549100
2019-04-16,124.930000,124.930000,119.790001,119.959999,119.959999,6573400
2019-04-17,120.000000,120.059998,115.889999,116.500000,116.500000,14842800
2019-04-18,116.230003,116.650002,114.139999,115.199997,115.199997,9805800
2019-04-22,115.040001,115.570000,113.650002,115.470001,115.470001,7519700
2019-04-23,116.040001,117.889999,115.430000,117.489998,117.489998,5891500
2019-04-24,118.290001,118.430000,117.230003,118.000000,118.000000,4254100
2019-04-25,117.750000,118.680000,116.750000,118.230003,118.230003,3425000
2019-04-26,118.830002,119.919998,118.669998,119.870003,119.870003,3372500
2019-04-29,119.900002,120.010002,119.250000,119.599998,119.599998,4097200
2019-04-30,116.610001,117.139999,114.910004,117.040001,117.040001,7548300
2019-05-01,117.050003,119.529999,116.559998,118.180000,118.180000,5392100
2019-05-02,118.440002,118.570000,116.860001,118.459999,118.459999,4168800
2019-05-03,118.440002,118.440002,116.540001,116.910004,116.910004,5695500
2019-05-06,115.820000,117.080002,115.300003,116.650002,116.650002,5952100
2019-05-07,116.300003,116.489998,114.459999,114.940002,114.940002,5127200
2019-05-08,115.849998,116.889999,115.230003,116.250000,116.250000,2992600
2019-05-09,115.860001,116.150002,114.779999,115.800003,115.800003,5818900
2019-05-10,115.629997,116.320000,114.220001,116.220001,116.220001,3660500
2019-05-13,114.860001,115.190002,113.870003,114.370003,114.370003,4284600
