Date,Open,High,Low,Close,Adj Close,Volume
2018-07-09,85.000000,86.470001,84.769997,85.930000,84.068771,6575400
2018-07-10,85.930000,87.330002,85.879997,87.209999,85.321037,6048400
2018-07-11,87.059998,87.150002,86.389999,86.529999,84.655769,5595900
2018-07-12,86.940002,87.410004,86.220001,86.519997,84.645981,4888600
2018-07-13,86.519997,87.989998,86.500000,87.699997,85.800415,6388600
2018-07-16,87.620003,87.720001,86.830002,87.639999,85.741722,4447200
2018-07-17,87.400002,88.699997,87.400002,88.190002,86.279816,5911500
2018-07-18,88.330002,89.190002,87.940002,88.070000,86.162415,5045500
2018-07-19,87.860001,88.480003,87.410004,87.720001,85.820000,4883100
2018-07-20,87.400002,88.169998,87.199997,88.059998,86.152634,4815100
2018-07-23,87.650002,88.150002,87.379997,87.629997,85.731941,4150000
2018-07-24,88.120003,88.500000,87.610001,87.959999,86.054794,5589500
2018-07-25,87.269997,88.019997,87.110001,87.900002,85.996094,5809100
2018-07-26,88.500000,89.430000,88.180000,88.230003,86.318954,6548300
2018-07-27,88.639999,88.879997,88.029999,88.129997,86.221115,4679400
2018-07-30,88.000000,88.940002,87.889999,88.879997,86.954865,6010700
2018-07-31,89.000000,89.660004,88.800003,89.230003,87.297295,6708100
2018-08-01,88.860001,89.129997,87.879997,88.239998,86.328728,5050000
2018-08-02,87.940002,88.839996,87.620003,88.760002,86.837471,4306100
2018-08-03,89.190002,90.279999,89.000000,89.599998,87.659279,5747200
2018-08-06,89.309998,89.980003,89.129997,89.669998,87.727745,4651600
2018-08-07,89.830002,90.360001,89.650002,89.769997,87.825584,4526700
2018-08-08,89.970001,90.230003,89.370003,90.050003,88.099525,5041100
2018-08-09,89.459999,89.629997,88.760002,89.010002,87.587837,4725600
2018-08-10,88.699997,90.370003,88.650002,90.180000,88.739136,8244900
2018-08-13,90.199997,90.540001,89.370003,89.639999,88.207771,5879200
2018-08-14,89.639999,91.120003,89.629997,90.849998,89.398430,5836800
2018-08-15,90.250000,90.410004,89.669998,90.220001,88.778496,8616900
2018-08-16,100.110001,100.209999,97.910004,98.639999,97.063972,42631300
2018-08-17,97.769997,99.669998,97.610001,97.849998,96.286591,16463300
2018-08-20,97.669998,98.290001,95.949997,96.000000,94.466148,12679300
2018-08-21,95.959999,96.360001,95.360001,96.080002,94.544876,10531300
2018-08-22,96.199997,96.849998,95.230003,95.669998,94.141426,7765700
2018-08-23,95.500000,95.860001,95.059998,95.180000,93.659248,6096400
2018-08-24,95.089996,95.660004,94.349998,94.949997,93.432922,8594300
2018-08-27,95.260002,95.610001,94.290001,94.540001,93.029472,7040300
2018-08-28,94.769997,96.349998,94.529999,96.070000,94.535034,9983000
2018-08-29,96.279999,96.830002,95.529999,95.639999,94.111908,7862800
2018-08-30,95.500000,96.500000,95.449997,96.099998,94.564552,7058700
2018-08-31,96.190002,96.440002,95.110001,95.860001,94.328384,6324700
2018-09-04,95.800003,96.269997,95.239998,95.360001,93.836380,8280700
2018-09-05,95.669998,96.830002,95.360001,96.620003,95.076248,9474600
2018-09-06,96.529999,96.720001,96.010002,96.449997,94.908966,6150800
2018-09-07,95.800003,96.480003,95.639999,95.830002,94.298866,6672400
2018-09-10,96.110001,97.190002,96.089996,96.900002,95.351768,8332600
2018-09-11,97.269997,97.660004,96.489998,96.639999,95.095924,6463500
2018-09-12,96.260002,96.739998,95.930000,95.970001,94.436630,5900000
2018-09-13,95.320000,95.620003,94.910004,95.120003,93.600220,7652900
2018-09-14,94.529999,94.839996,94.349998,94.589996,93.078674,6319400
2018-09-17,94.750000,95.480003,94.370003,94.820000,93.305008,5329800
2018-09-18,94.459999,95.589996,94.150002,95.430000,93.905251,6759800
2018-09-19,95.570000,95.889999,94.879997,95.239998,93.718292,5675100
2018-09-20,95.349998,95.790001,94.949997,95.750000,94.220139,5552300
2018-09-21,95.919998,96.290001,95.629997,95.900002,94.367752,9530100
2018-09-24,95.440002,96.000000,94.860001,94.919998,93.403397,5337000
2018-09-25,95.989998,96.519997,94.989998,95.099998,93.580536,6193200
2018-09-26,95.099998,95.589996,94.519997,94.589996,93.078674,5918600
2018-09-27,94.190002,94.959999,93.820000,94.129997,92.626022,5363400
2018-09-28,94.279999,94.370003,93.690002,93.910004,92.409546,6306300
2018-10-01,94.290001,94.660004,94.040001,94.400002,92.891708,4994300
2018-10-02,93.930000,95.610001,93.849998,95.150002,93.629738,7754600
2018-10-03,95.500000,95.540001,94.040001,94.070000,92.566986,6327400
2018-10-04,94.070000,94.500000,93.199997,94.209999,92.704750,6045300
2018-10-05,93.860001,94.190002,92.889999,93.309998,91.819130,6693400
2018-10-08,93.250000,94.930000,93.019997,94.690002,93.177086,5762600
2018-10-09,95.639999,97.739998,95.190002,97.080002,95.528893,11598900
2018-10-10,96.599998,97.849998,95.699997,95.760002,94.229980,9002800
2018-10-11,95.809998,96.290001,93.599998,93.919998,92.419380,9926500
2018-10-12,94.760002,95.169998,93.669998,94.809998,93.295158,8553900
2018-10-15,94.500000,94.989998,93.820000,93.820000,92.320984,8305500
2018-10-16,94.699997,96.070000,94.339996,95.809998,94.279190,11241700
2018-10-17,95.180000,96.620003,94.900002,96.559998,95.017197,9539400
2018-10-18,96.400002,97.250000,95.739998,96.169998,94.633438,11398400
2018-10-19,96.000000,97.650002,96.000000,97.150002,95.597778,8950700
2018-10-22,97.339996,97.580002,96.739998,97.139999,95.587936,7122900
2018-10-23,96.500000,97.989998,96.110001,97.800003,96.237396,9405800
2018-10-24,97.500000,99.169998,97.279999,97.559998,96.001221,10364700
2018-10-25,98.010002,99.480003,97.000000,99.180000,97.595345,10737100
2018-10-26,98.809998,99.669998,98.019997,98.940002,97.359184,14925600
2018-10-29,99.510002,101.730003,99.089996,99.800003,98.205437,12706100
2018-10-30,100.209999,102.599998,100.059998,102.419998,100.783569,12708500
2018-10-31,102.489998,102.489998,100.120003,100.279999,98.677765,12354900
2018-11-01,99.959999,101.169998,99.720001,100.580002,98.972969,7735100
2018-11-02,100.879997,101.570000,100.309998,101.339996,99.720825,7303200
2018-11-05,101.190002,103.169998,100.629997,102.910004,101.265739,7616800
2018-11-06,102.540001,103.440002,102.050003,103.330002,101.679031,6368700
2018-11-07,103.660004,104.470001,103.050003,104.320000,102.653221,8672600
2018-11-08,104.330002,105.260002,104.029999,104.879997,103.204262,5961400
2018-11-09,105.000000,105.900002,104.809998,105.559998,103.873398,8450400
2018-11-12,105.500000,106.209999,103.650002,103.870003,102.210403,8943100
2018-11-13,103.669998,104.150002,102.540001,102.940002,101.295273,7956700
2018-11-14,103.000000,103.150002,101.010002,101.529999,99.907791,10481900
2018-11-15,102.320000,102.800003,98.620003,99.540001,97.949585,16082600
2018-11-16,98.820000,99.419998,96.919998,97.690002,96.129150,14235200
2018-11-19,97.940002,98.250000,96.430000,96.779999,95.233688,9214400
2018-11-20,94.980003,95.199997,93.599998,94.160004,92.655556,12620600
2018-11-21,94.360001,94.919998,93.309998,94.169998,92.665390,9350900
2018-11-23,94.129997,95.550003,94.129997,95.099998,93.580536,4890000
2018-11-26,95.690002,96.070000,94.739998,95.150002,93.629738,10034600
2018-11-27,94.989998,95.540001,94.410004,95.040001,93.521484,9042300
2018-11-28,95.449997,97.620003,95.050003,97.459999,95.902824,10070800
2018-11-29,97.019997,97.830002,96.739998,97.290001,95.735542,6241300
2018-11-30,97.400002,98.430000,97.070000,97.650002,96.089790,10664000
2018-12-03,98.019997,99.589996,97.669998,98.750000,97.172211,9082100
2018-12-04,98.250000,98.959999,95.610001,95.809998,94.279190,10426300
2018-12-06,94.940002,95.410004,93.099998,94.769997,93.764702,10367200
2018-12-07,94.500000,95.129997,92.449997,93.190002,92.201462,8496500
2018-12-10,93.559998,94.250000,92.339996,93.940002,92.943512,7276900
2018-12-11,94.250000,94.489998,93.250000,93.849998,92.854462,6452500
2018-12-12,94.300003,94.300003,93.059998,93.110001,92.122314,9639200
2018-12-13,93.250000,93.680000,92.430000,92.959999,91.973907,8042300
2018-12-14,92.050003,92.559998,91.570000,91.849998,90.875679,11493600
2018-12-17,91.220001,92.010002,90.160004,90.769997,89.807137,9001800
2018-12-18,90.800003,91.260002,90.279999,91.080002,90.113846,9606700
2018-12-19,91.290001,93.000000,90.250000,90.550003,89.589470,12231500
2018-12-20,90.110001,90.110001,86.139999,87.279999,86.354156,16373800
2018-12-21,86.870003,89.470001,86.800003,87.129997,86.205750,14921500
2018-12-24,86.540001,87.570000,85.779999,85.820000,84.909645,6110300
2018-12-26,86.419998,90.419998,86.300003,90.410004,89.450958,10028300
2018-12-27,89.750000,91.610001,88.440002,91.589996,90.618439,9881500
2018-12-28,92.070000,93.470001,91.650002,92.129997,91.152710,9874000
2018-12-31,92.669998,93.389999,92.250000,93.150002,92.161888,7005800
2019-01-02,91.639999,93.650002,91.639999,93.339996,92.349869,8152700
2019-01-03,93.209999,94.709999,92.699997,92.860001,91.874962,8266700
2019-01-04,93.209999,93.660004,92.690002,93.440002,92.448814,8029100
2019-01-07,93.620003,95.169998,93.180000,94.540001,93.537140,7789700
2019-01-08,95.059998,95.760002,93.910004,95.199997,94.190140,7200900
2019-01-09,95.709999,96.139999,94.769997,94.889999,93.883430,6272300
2019-01-10,93.879997,94.980003,93.120003,94.959999,93.952690,9396300
2019-01-11,94.989998,95.290001,94.550003,94.839996,93.833961,5394600
2019-01-14,94.480003,95.449997,94.279999,94.949997,93.942787,7085100
2019-01-15,95.470001,96.599998,95.379997,96.250000,95.229004,7058200
2019-01-16,95.930000,96.860001,95.830002,96.349998,95.327942,5410000
2019-01-17,96.320000,97.209999,96.160004,96.739998,95.713806,5614500
2019-01-18,96.949997,98.199997,96.849998,97.730003,96.693306,6120600
2019-01-22,97.150002,98.430000,96.779999,97.489998,96.455849,8063200
2019-01-23,98.870003,99.349998,97.529999,98.709999,97.662903,8345800
2019-01-24,98.199997,98.459999,96.430000,98.360001,97.316628,7609700
2019-01-25,98.750000,98.910004,96.750000,96.940002,95.911682,7218200
2019-01-28,96.529999,97.070000,96.080002,97.059998,96.030411,5875800
2019-01-29,96.769997,97.160004,96.510002,96.709999,95.684128,5253400
2019-01-30,96.680000,96.800003,94.260002,94.800003,93.794388,11849300
2019-01-31,94.629997,96.870003,94.629997,95.830002,94.813461,14723000
2019-02-01,95.919998,96.000000,93.110001,93.860001,92.864357,12591900
2019-02-04,93.860001,94.769997,93.349998,94.769997,93.764702,7268600
2019-02-05,95.250000,95.940002,95.019997,95.599998,94.585892,6099900
2019-02-06,95.430000,96.010002,95.220001,95.639999,94.625481,4264900
2019-02-07,95.110001,96.820000,95.000000,96.730003,95.703918,7010100
2019-02-08,96.339996,96.690002,95.139999,95.580002,94.566109,6169200
2019-02-11,95.650002,96.349998,95.639999,96.199997,95.179535,5542800
2019-02-12,96.820000,97.169998,96.500000,96.970001,95.941368,5881300
2019-02-13,97.300003,98.000000,97.089996,97.940002,96.901085,5458500
2019-02-14,97.680000,99.199997,97.019997,98.519997,97.474922,7200800
2019-02-15,98.980003,100.000000,98.860001,99.989998,98.929329,9481000
2019-02-19,102.379997,104.180000,102.070000,102.199997,101.115883,20697300
2019-02-20,101.809998,102.339996,98.650002,99.879997,98.820496,17631800
2019-02-21,99.660004,99.919998,98.910004,99.389999,98.335693,6413200
2019-02-22,99.820000,100.160004,99.139999,99.550003,98.494003,8086900
2019-02-25,100.120003,100.129997,99.050003,99.120003,98.068558,9235000
2019-02-26,99.019997,99.059998,97.870003,98.690002,97.643120,8488100
2019-02-27,98.120003,98.389999,97.589996,98.110001,97.069275,7902300
2019-02-28,98.110001,99.470001,97.769997,98.989998,97.939934,11375900
2019-03-01,99.470001,99.559998,97.120003,97.930000,96.891190,10352500
2019-03-04,98.120003,98.589996,97.370003,97.849998,96.812027,7683800
2019-03-05,98.129997,99.190002,98.089996,98.339996,97.296837,6119300
2019-03-06,98.269997,99.000000,97.860001,98.260002,97.217682,4696600
2019-03-07,97.709999,98.199997,97.239998,97.449997,96.416275,6016500
2019-03-08,97.550003,98.419998,97.000000,97.589996,96.554787,5659000
2019-03-11,98.040001,98.580002,97.820000,98.480003,97.435356,5345300
2019-03-12,98.529999,98.739998,98.050003,98.370003,97.326523,5070500
2019-03-13,98.699997,99.349998,98.389999,99.029999,97.979515,5482300
2019-03-14,98.410004,98.430000,97.589996,98.220001,97.700996,4925800
2019-03-15,98.279999,98.510002,97.599998,98.419998,97.899933,14600000
2019-03-18,98.300003,99.769997,98.260002,99.660004,99.133385,5770100
2019-03-19,99.989998,100.489998,99.570000,99.849998,99.322380,5414400
2019-03-20,99.199997,99.550003,98.540001,98.639999,98.118774,6323100
2019-03-21,98.250000,99.129997,98.099998,99.059998,98.536552,6551000
2019-03-22,98.580002,99.529999,97.940002,98.279999,97.760674,6708100
2019-03-25,97.800003,98.620003,97.629997,98.169998,97.651253,5407400
2019-03-26,98.360001,98.849998,98.029999,98.320000,97.800461,4945900
2019-03-27,98.139999,98.860001,95.000000,97.209999,96.696327,8471200
2019-03-28,97.589996,97.870003,96.529999,97.129997,96.616753,8054300
2019-03-29,97.589996,97.669998,97.040001,97.529999,97.014641,7439900
2019-04-01,97.970001,98.360001,97.559998,97.820000,97.303108,8505800
2019-04-02,97.760002,98.309998,96.900002,96.940002,96.427757,6274000
2019-04-03,97.120003,97.400002,96.790001,97.190002,96.676437,5687500
2019-04-04,97.250000,98.279999,97.239998,98.110001,97.591576,4026300
2019-04-05,98.250000,99.199997,98.160004,98.830002,98.307770,4656000
2019-04-08,98.449997,99.250000,98.260002,99.230003,98.705658,5422400
2019-04-09,98.800003,99.230003,98.150002,98.690002,98.168510,4367500
2019-04-10,98.510002,99.720001,98.500000,99.599998,99.073700,4091100
2019-04-11,99.699997,100.830002,99.470001,100.800003,100.267365,5606900
2019-04-12,101.000000,102.019997,101.000000,101.559998,101.023338,5162000
2019-04-15,101.300003,102.910004,101.260002,102.430000,101.888748,5111900
2019-04-16,102.889999,103.389999,102.540001,102.930000,102.386108,4828400
2019-04-17,103.000000,103.400002,102.410004,103.160004,102.614891,3729200
2019-04-18,103.110001,103.800003,102.889999,103.180000,102.634781,3727800
2019-04-22,102.779999,103.540001,102.169998,102.370003,101.829063,5079400
2019-04-23,102.529999,103.290001,101.940002,103.070000,102.525368,5050800
2019-04-24,103.139999,103.849998,103.089996,103.529999,102.982933,4697800
2019-04-25,103.239998,104.150002,102.830002,103.519997,102.972984,3961100
2019-04-26,100.449997,102.339996,99.660004,101.529999,100.993500,8107700
2019-04-29,101.879997,102.000000,100.779999,101.559998,101.023338,6379700
2019-04-30,101.769997,102.919998,101.449997,102.839996,102.296577,6133600
2019-05-01,102.769997,102.809998,101.279999,101.360001,100.824402,5337200
2019-05-02,101.430000,102.059998,100.239998,101.150002,100.615509,5007000
2019-05-03,102.320000,102.750000,101.800003,102.080002,101.540596,5316900
2019-05-06,100.750000,102.550003,100.540001,102.459999,101.918587,4613700
2019-05-07,101.800003,102.169998,100.760002,101.300003,100.764717,4575600
2019-05-08,100.250000,101.040001,99.860001,100.300003,99.770004,5882000
2019-05-09,99.269997,99.940002,98.849998,99.540001,99.540001,6240100
2019-05-10,99.760002,102.110001,99.699997,101.910004,101.910004,8742700
2019-05-13,100.449997,101.150002,99.010002,99.889999,99.889999,7361500
