Date,Open,High,Low,Close,Adj Close,Volume
2018-10-05,14.160000,14.160000,14.160000,14.160000,11.685623,0
2018-10-08,14.150000,14.150000,14.150000,14.150000,11.677370,0
2018-10-09,14.160000,14.160000,14.160000,14.160000,11.685623,0
2018-10-10,13.720000,13.720000,13.720000,13.720000,11.322510,0
2018-10-11,13.450000,13.450000,13.450000,13.450000,11.099691,0
2018-10-12,13.650000,13.650000,13.650000,13.650000,11.264742,0
2018-10-15,13.560000,13.560000,13.560000,13.560000,11.190470,0
2018-10-16,13.820000,13.820000,13.820000,13.820000,11.405036,0
2018-10-17,13.820000,13.820000,13.820000,13.820000,11.405036,0
2018-10-18,13.650000,13.650000,13.650000,13.650000,11.264742,0
2018-10-19,13.660000,13.660000,13.660000,13.660000,11.272995,0
2018-10-22,13.610000,13.610000,13.610000,13.610000,11.231731,0
2018-10-23,13.550000,13.550000,13.550000,13.550000,11.182217,0
2018-10-24,13.150000,13.150000,13.150000,13.150000,10.852114,0
2018-10-25,13.390000,13.390000,13.390000,13.390000,11.050176,0
2018-10-26,13.180000,13.180000,13.180000,13.180000,10.876872,0
2018-10-29,13.080000,13.080000,13.080000,13.080000,10.794347,0
2018-10-30,13.290000,13.290000,13.290000,13.290000,10.967650,0
2018-10-31,13.430000,13.430000,13.430000,13.430000,11.083186,0
2018-11-01,13.550000,13.550000,13.550000,13.550000,11.182217,0
2018-11-02,13.500000,13.500000,13.500000,13.500000,11.140954,0
2018-11-05,13.590000,13.590000,13.590000,13.590000,11.215227,0
2018-11-06,13.630000,13.630000,13.630000,13.630000,11.248237,0
2018-11-07,13.920000,13.920000,13.920000,13.920000,11.487561,0
2018-11-08,13.910000,13.910000,13.910000,13.910000,11.479309,0
2018-11-09,13.830000,13.830000,13.830000,13.830000,11.413288,0
2018-11-12,13.590000,13.590000,13.590000,13.590000,11.215227,0
2018-11-13,13.540000,13.540000,13.540000,13.540000,11.173964,0
2018-11-14,13.450000,13.450000,13.450000,13.450000,11.099691,0
2018-11-15,13.580000,13.580000,13.580000,13.580000,11.206975,0
2018-11-16,13.600000,13.600000,13.600000,13.600000,11.223479,0
2018-11-19,13.400000,13.400000,13.400000,13.400000,11.058429,0
2018-11-20,13.170000,13.170000,13.170000,13.170000,10.868619,0
2018-11-21,13.210000,13.210000,13.210000,13.210000,10.901629,0
2018-11-23,13.120000,13.120000,13.120000,13.120000,10.827356,0
2018-11-26,13.290000,13.290000,13.290000,13.290000,10.967650,0
2018-11-27,13.310000,13.310000,13.310000,13.310000,10.984155,0
2018-11-28,13.610000,13.610000,13.610000,13.610000,11.231731,0
2018-11-29,13.620000,13.620000,13.620000,13.620000,11.239985,0
2018-11-30,13.750000,13.750000,13.750000,13.750000,11.347268,0
2018-12-03,13.880000,13.880000,13.880000,13.880000,11.454552,0
2018-12-04,13.450000,13.450000,13.450000,13.450000,11.099691,0
2018-12-06,13.430000,13.430000,13.430000,13.430000,11.083186,0
2018-12-07,13.050000,13.050000,13.050000,13.050000,10.769589,0
2018-12-10,13.100000,13.100000,13.100000,13.100000,10.810852,0
2018-12-11,11.990000,11.990000,11.990000,11.990000,10.795545,0
2018-12-12,12.040000,12.040000,12.040000,12.040000,11.927903,0
2018-12-13,12.040000,12.040000,12.040000,12.040000,11.927903,0
2018-12-14,11.840000,11.840000,11.840000,11.840000,11.729766,0
2018-12-17,11.600000,11.600000,11.600000,11.600000,11.492001,0
2018-12-18,11.600000,11.600000,11.600000,11.600000,11.492001,0
2018-12-19,11.330000,11.330000,11.330000,11.330000,11.330000,0
2018-12-20,11.140000,11.140000,11.140000,11.140000,11.140000,0
2018-12-21,10.980000,10.980000,10.980000,10.980000,10.980000,0
2018-12-24,10.680000,10.680000,10.680000,10.680000,10.680000,0
2018-12-26,11.220000,11.220000,11.220000,11.220000,11.220000,0
2018-12-27,11.310000,11.310000,11.310000,11.310000,11.310000,0
2018-12-28,11.320000,11.320000,11.320000,11.320000,11.320000,0
2018-12-31,11.400000,11.400000,11.400000,11.400000,11.400000,0
2019-01-02,11.430000,11.430000,11.430000,11.430000,11.430000,0
2019-01-03,11.150000,11.150000,11.150000,11.150000,11.150000,0
2019-01-04,11.510000,11.510000,11.510000,11.510000,11.510000,0
2019-01-07,11.560000,11.560000,11.560000,11.560000,11.560000,0
2019-01-08,11.700000,11.700000,11.700000,11.700000,11.700000,0
2019-01-09,11.750000,11.750000,11.750000,11.750000,11.750000,0
2019-01-10,11.780000,11.780000,11.780000,11.780000,11.780000,0
2019-01-11,11.770000,11.770000,11.770000,11.770000,11.770000,0
2019-01-14,11.730000,11.730000,11.730000,11.730000,11.730000,0
2019-01-15,11.870000,11.870000,11.870000,11.870000,11.870000,0
2019-01-16,11.900000,11.900000,11.900000,11.900000,11.900000,0
2019-01-17,12.000000,12.000000,12.000000,12.000000,12.000000,0
2019-01-18,12.130000,12.130000,12.130000,12.130000,12.130000,0
2019-01-22,11.980000,11.980000,11.980000,11.980000,11.980000,0
2019-01-23,12.020000,12.020000,12.020000,12.020000,12.020000,0
2019-01-24,12.020000,12.020000,12.020000,12.020000,12.020000,0
2019-01-25,12.110000,12.110000,12.110000,12.110000,12.110000,0
2019-01-28,12.030000,12.030000,12.030000,12.030000,12.030000,0
2019-01-29,12.000000,12.000000,12.000000,12.000000,12.000000,0
2019-01-30,12.180000,12.180000,12.180000,12.180000,12.180000,0
2019-01-31,12.270000,12.270000,12.270000,12.270000,12.270000,0
2019-02-01,12.260000,12.260000,12.260000,12.260000,12.260000,0
2019-02-04,12.350000,12.350000,12.350000,12.350000,12.350000,0
2019-02-05,12.410000,12.410000,12.410000,12.410000,12.410000,0
2019-02-06,12.390000,12.390000,12.390000,12.390000,12.390000,0
2019-02-07,12.300000,12.300000,12.300000,12.300000,12.300000,0
2019-02-08,12.320000,12.320000,12.320000,12.320000,12.320000,0
2019-02-11,12.330000,12.330000,12.330000,12.330000,12.330000,0
2019-02-12,12.470000,12.470000,12.470000,12.470000,12.470000,0
2019-02-13,12.490000,12.490000,12.490000,12.490000,12.490000,0
2019-02-14,12.480000,12.480000,12.480000,12.480000,12.480000,0
2019-02-15,12.620000,12.620000,12.620000,12.620000,12.620000,0
2019-02-19,12.630000,12.630000,12.630000,12.630000,12.630000,0
2019-02-20,12.660000,12.660000,12.660000,12.660000,12.660000,0
2019-02-21,12.620000,12.620000,12.620000,12.620000,12.620000,0
2019-02-22,12.700000,12.700000,12.700000,12.700000,12.700000,0
2019-02-25,12.740000,12.740000,12.740000,12.740000,12.740000,0
2019-02-26,12.750000,12.750000,12.750000,12.750000,12.750000,0
2019-02-27,12.760000,12.760000,12.760000,12.760000,12.760000,0
2019-02-28,12.760000,12.760000,12.760000,12.760000,12.760000,0
2019-03-01,12.850000,12.850000,12.850000,12.850000,12.850000,0
2019-03-04,12.810000,12.810000,12.810000,12.810000,12.810000,0
2019-03-05,12.820000,12.820000,12.820000,12.820000,12.820000,0
2019-03-06,12.760000,12.760000,12.760000,12.760000,12.760000,0
2019-03-07,12.660000,12.660000,12.660000,12.660000,12.660000,0
2019-03-08,12.620000,12.620000,12.620000,12.620000,12.620000,0
2019-03-11,12.760000,12.760000,12.760000,12.760000,12.760000,0
2019-03-12,12.770000,12.770000,12.770000,12.770000,12.770000,0
2019-03-13,12.860000,12.860000,12.860000,12.860000,12.860000,0
2019-03-14,12.840000,12.840000,12.840000,12.840000,12.840000,0
2019-03-15,12.900000,12.900000,12.900000,12.900000,12.900000,0
2019-03-18,12.920000,12.920000,12.920000,12.920000,12.920000,0
2019-03-19,12.920000,12.920000,12.920000,12.920000,12.920000,0
2019-03-20,12.900000,12.900000,12.900000,12.900000,12.900000,0
2019-03-21,13.020000,13.020000,13.020000,13.020000,13.020000,0
2019-03-22,12.790000,12.790000,12.790000,12.790000,12.790000,0
2019-03-25,12.790000,12.790000,12.790000,12.790000,12.790000,0
2019-03-26,12.870000,12.870000,12.870000,12.870000,12.870000,0
2019-03-27,12.820000,12.820000,12.820000,12.820000,12.820000,0
2019-03-28,12.850000,12.850000,12.850000,12.850000,12.850000,0
2019-03-29,12.940000,12.940000,12.940000,12.940000,12.940000,0
2019-04-01,13.060000,13.060000,13.060000,13.060000,13.060000,0
2019-04-02,13.080000,13.080000,13.080000,13.080000,13.080000,0
2019-04-03,13.070000,13.070000,13.070000,13.070000,13.070000,0
2019-04-04,13.120000,13.120000,13.120000,13.120000,13.120000,0
2019-04-05,13.180000,13.180000,13.180000,13.180000,13.180000,0
2019-04-08,13.180000,13.180000,13.180000,13.180000,13.180000,0
2019-04-09,13.130000,13.130000,13.130000,13.130000,13.130000,0
2019-04-10,13.140000,13.140000,13.140000,13.140000,13.140000,0
2019-04-11,13.130000,13.130000,13.130000,13.130000,13.130000,0
2019-04-12,13.230000,13.230000,13.230000,13.230000,13.230000,0
2019-04-15,13.220000,13.220000,13.220000,13.220000,13.220000,0
2019-04-16,13.210000,13.210000,13.210000,13.210000,13.210000,0
2019-04-17,13.170000,13.170000,13.170000,13.170000,13.170000,0
2019-04-18,13.240000,13.240000,13.240000,13.240000,13.240000,0
2019-04-22,13.250000,13.250000,13.250000,13.250000,13.250000,0
2019-04-23,13.360000,13.360000,13.360000,13.360000,13.360000,0
2019-04-24,13.340000,13.340000,13.340000,13.340000,13.340000,0
2019-04-25,13.380000,13.380000,13.380000,13.380000,13.380000,0
2019-04-26,13.430000,13.430000,13.430000,13.430000,13.430000,0
2019-04-29,13.440000,13.440000,13.440000,13.440000,13.440000,0
2019-04-30,13.430000,13.430000,13.430000,13.430000,13.430000,0
2019-05-01,13.300000,13.300000,13.300000,13.300000,13.300000,0
2019-05-02,13.270000,13.270000,13.270000,13.270000,13.270000,0
2019-05-03,13.400000,13.400000,13.400000,13.400000,13.400000,0
2019-05-06,13.340000,13.340000,13.340000,13.340000,13.340000,0
2019-05-07,13.150000,13.150000,13.150000,13.150000,13.150000,0
2019-05-08,13.150000,13.150000,13.150000,13.150000,13.150000,0
2019-05-09,13.140000,13.140000,13.140000,13.140000,13.140000,0
2019-05-10,13.190000,13.190000,13.190000,13.190000,13.190000,0
2019-05-13,12.890000,12.890000,12.890000,12.890000,12.890000,0
